,Player,Pos,Games,ADP,Pass Comp,Pass Att,Pass Yds,Pass Yds Per Game,Pass Yds Avg,Pass TD,Pass TD Per Game,Int,Rush Att,Rush Yds,Rush Yds Per Game,Rush Yds Avg,Rush TD,Rush TD Per Game,Rec,Rec Yds,Rec Yds Per Game,Rec Yds Avg,Rec TD,Rec TD Per Game,Fumbles Lost,Fantasy Total,Fantasy Avg,UID,Rush Avg,Rec Avg
0,Corey Coleman,WR,16,95.56,0,0,0,0.0,0,0,0.0,0,2,10,0.625,0,0,0.0,33,413,25.8125,0,3,0.1875,0,60.3,3.76875,CoreyColeman87,5.0,12.515151515151516
0,Gary Barnidge,TE,16,95.84,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,55,612,38.25,0,2,0.125,0,73.20000000000002,4.575000000000001,GaryBarnidge88,11.127272727272727
0,Zach Ertz,TE,16,96.43,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,78,816,51.0,0,4,0.25,0,105.6,6.6,ZachErtz89,10.461538461538462
0,Rashad Jennings,RB,16,97.84,0,0,0,0.0,0,0,0.0,0,181,593,37.0625,0,3,0.1875,35,201,12.5625,0,1,0.0625,0,103.39999999999999,6.4624999999999995,RashadJennings90,3.276243093922652,5.742857142857143
0,Derrick Henry,RB,16,98.31,0,0,0,0.0,0,0,0.0,0,110,490,30.625,0,5,0.3125,13,137,8.5625,0,0,0.0,0,92.7,5.79375,DerrickHenry91,4.454545454545454,10.538461538461538
0,Jay Ajayi,RB,16,98.91,0,0,0,0.0,0,0,0.0,0,260,1272,79.5,0,8,0.5,27,151,9.4375,0,0,0.0,1,188.3,11.76875,JayAjayi92,4.892307692307693,5.592592592592593
0,Eli Manning,QB,16,98.97,377,598,4027,251.6875,10.681697612732096,26,1.625,16,21,-9,-0.5625,0,0,0.0,0,0,0.0,0,0,0.0,4,224.18,14.01125,EliManning93,-0.42857142857142855
0,Willie Snead,WR,16,99.59,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,72,895,55.9375,0,4,0.25,0,113.49999999999999,7.093749999999999,WillieSnead94,12.430555555555555
0,Julius Thomas,TE,12,99.69,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,30,281,23.416666666666668,0,4,0.3333333333333333,0,52.10000000000001,4.341666666666668,JuliusThomas95,9.366666666666667
0,Stefon Diggs,WR,16,100.17,0,0,0,0.0,0,0,0.0,0,3,10,0.625,0,0,0.0,84,903,56.4375,0,3,0.1875,0,109.30000000000001,6.831250000000001,StefonDiggs96,3.3333333333333335,10.75
0,Charles Sims,RB,7,100.79,0,0,0,0.0,0,0,0.0,0,51,149,21.285714285714285,0,1,0.14285714285714285,24,190,27.142857142857142,0,1,0.14285714285714285,1,43.9,6.271428571428571,CharlesSims97,2.9215686274509802,7.916666666666667
0,Chris Ivory,RB,16,102.46,0,0,0,0.0,0,0,0.0,0,117,439,27.4375,0,3,0.1875,20,186,11.625,0,0,0.0,3,74.5,4.65625,ChrisIvory98,3.752136752136752,9.3
0,Tavon Austin,WR,16,104.31,0,0,0,0.0,0,0,0.0,0,28,159,9.9375,0,1,0.0625,58,509,31.8125,0,3,0.1875,1,88.8,5.55,TavonAustin99,5.678571428571429,8.775862068965518
0,Philip Rivers,QB,16,106.36,349,578,4386,274.125,12.567335243553009,33,2.0625,21,14,35,2.1875,0,0,0.0,0,0,0.0,0,0,0.0,5,258.94,16.18375,PhilipRivers100,2.5
0,Torrey Smith,WR,14,109.05,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,20,267,19.071428571428573,0,3,0.21428571428571427,0,44.7,3.192857142857143,TorreySmith102,13.35
0,Antonio Gates,TE,16,110.87,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,53,548,34.25,0,7,0.4375,1,94.8,5.925,AntonioGates103,10.339622641509434
0,Justin Forsett,RB,14,110.88,0,0,0,0.0,0,0,0.0,0,87,291,20.785714285714285,0,1,0.07142857142857142,20,85,6.071428571428571,0,0,0.0,1,41.6,2.9714285714285715,JustinForsett104,3.3448275862068964,4.25
0,Theo Riddick,RB,15,113.02,0,0,0,0.0,0,0,0.0,0,92,357,23.8,0,1,0.06666666666666667,53,371,24.733333333333334,0,5,0.3333333333333333,0,108.8,7.253333333333333,TheoRiddick105,3.880434782608696,7.0
0,Travis Benjamin,WR,16,113.64,0,0,0,0.0,0,0,0.0,0,2,-3,-0.1875,0,0,0.0,47,677,42.3125,0,4,0.25,3,85.4,5.3375,TravisBenjamin106,-1.5,14.404255319148936
0,Markus Wheaton,WR,9,116.10,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,4,51,5.666666666666667,0,1,0.1111111111111111,0,11.1,1.2333333333333334,MarkusWheaton107,12.75
0,Laquon Treadwell,WR,16,117.28,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,1,15,0.9375,0,0,0.0,0,1.5,0.09375,LaquonTreadwell109,15.0
0,Michael Thomas,WR,16,117.97,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,92,1137,71.0625,0,9,0.5625,2,163.7,10.23125,MichaelThomas110,12.358695652173912
0,Martellus Bennett,TE,16,119.13,0,0,0,0.0,0,0,0.0,0,2,10,0.625,0,0,0.0,55,701,43.8125,0,7,0.4375,0,113.10000000000001,7.0687500000000005,MartellusBennett111,5.0,12.745454545454546
